# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 4
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 1614998522
# output
#   file = outputnotheta_norI2_3jun.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,prop
# Adaptation terminated
# Step size = 0.600448
# Diagonal elements of inverse mass matrix:
# 0.0352813, 0.057412, 0.236375, 0.0125273, 0.141573, 0.415528
-46.1008,0.924307,0.600448,3,7,0,0.441269,2.25086,1.37939,0.177385,2.73624,0.421023,0.0464692,0.330188,0.441269,0.441269,0.441269,0.441269,0.421023,0.298665,0.298665,0.50813,0.50813,0.50813,0.50813,0.935186
-47.6202,0.897247,0.600448,2,3,0,0.416213,1.94092,1.55555,0.138302,1.53412,0.359293,0.0597566,0.328362,0.416213,0.416213,0.416213,0.416213,0.359293,0.241646,0.241646,0.424899,0.424899,0.424899,0.424899,0.784355
-45.0648,0.930554,0.600448,2,3,0,0.409972,1.58013,1.40685,0.144983,2.24619,0.350106,0.0844327,0.309564,0.409972,0.409972,0.409972,0.409972,0.350106,0.251712,0.251712,0.440064,0.440064,0.440064,0.440064,0.894199
-45.8433,0.811513,0.600448,3,7,0,0.373294,1.88145,1.69138,0.161873,2.37185,0.530744,0.0568787,0.304509,0.373294,0.373294,0.373294,0.373294,0.530744,0.276566,0.276566,0.476643,0.476643,0.476643,0.476643,0.906692
-47.6064,0.908519,0.600448,3,7,0,0.414703,1.58413,1.53421,0.119271,3.81034,0.339588,0.0850664,0.325282,0.414703,0.414703,0.414703,0.414703,0.339588,0.212224,0.212224,0.379409,0.379409,0.379409,0.379409,0.977859
-44.9692,1,0.600448,2,3,0,0.405504,1.98401,1.49301,0.153804,2.85964,0.398135,0.0557638,0.314389,0.405504,0.405504,0.405504,0.405504,0.398135,0.264797,0.264797,0.459476,0.459476,0.459476,0.459476,0.942711
-45.5951,0.78939,0.600448,2,3,0,0.449848,1.9039,1.86107,0.164817,4.00122,0.286659,0.0670214,0.379893,0.449848,0.449848,0.449848,0.449848,0.286659,0.280813,0.280813,0.48277,0.48277,0.48277,0.48277,0.981707
-45.8477,0.89469,0.600448,3,7,0,0.409028,1.67488,3.52761,0.172649,3.32757,0.273915,0.0766237,0.397013,0.409028,0.409028,0.409028,0.409028,0.273915,0.291991,0.291991,0.498723,0.498723,0.498723,0.498723,0.96412
-46.2474,0.973342,0.600448,3,7,0,0.37443,1.47339,1.2376,0.142703,1.98889,0.356109,0.0857991,0.265815,0.37443,0.37443,0.37443,0.37443,0.356109,0.248291,0.248291,0.434934,0.434934,0.434934,0.434934,0.863153
-45.3636,0.950089,0.600448,2,3,0,0.38612,1.94485,1.51766,0.162641,2.36434,0.450036,0.0552186,0.301473,0.38612,0.38612,0.38612,0.38612,0.450036,0.277677,0.277677,0.478249,0.478249,0.478249,0.478249,0.905989
-45.6131,0.871694,0.600448,3,7,0,0.393946,1.45814,1.85857,0.161311,1.99579,0.501985,0.0916592,0.332532,0.393946,0.393946,0.393946,0.393946,0.501985,0.275753,0.275753,0.475466,0.475466,0.475466,0.475466,0.864093
-46.404,0.946699,0.600448,2,3,0,0.420651,1.27788,1.12967,0.169254,2.9156,0.486575,0.117205,0.284721,0.420651,0.420651,0.420651,0.420651,0.486575,0.287168,0.287168,0.49187,0.49187,0.49187,0.49187,0.945829
-46.0166,0.910784,0.600448,2,3,0,0.403963,1.29979,1.91199,0.143882,2.72885,0.47842,0.110116,0.344263,0.403963,0.403963,0.403963,0.403963,0.47842,0.250062,0.250062,0.437593,0.437593,0.437593,0.437593,0.934706
-47.2095,0.901784,0.600448,2,3,0,0.326868,1.6131,2.34155,0.180719,2.23933,0.470216,0.0651348,0.295431,0.326868,0.326868,0.326868,0.326868,0.470216,0.303326,0.303326,0.514646,0.514646,0.514646,0.514646,0.89347
-48.3905,0.958509,0.600448,3,7,0,0.575769,2.44042,0.678581,0.153048,2.77434,0.183888,0.0501632,0.28366,0.575769,0.575769,0.575769,0.575769,0.183888,0.263685,0.263685,0.45784,0.45784,0.45784,0.45784,0.937609
-49.9885,0.807472,0.600448,2,3,0,0.574816,2.64782,0.459668,0.148719,3.29237,0.214949,0.0407002,0.211823,0.574816,0.574816,0.574816,0.574816,0.214949,0.257281,0.257281,0.448368,0.448368,0.448368,0.448368,0.962835
-47.3595,0.825944,0.600448,3,7,0,0.540487,1.69173,0.759865,0.152796,2.79437,0.293338,0.0995582,0.287685,0.540487,0.540487,0.540487,0.540487,0.293338,0.263313,0.263313,0.457292,0.457292,0.457292,0.457292,0.938847
-48.1189,0.954699,0.600448,2,3,0,0.534631,2.80098,0.953922,0.175842,2.96533,0.332724,0.0324791,0.328677,0.534631,0.534631,0.534631,0.534631,0.332724,0.296498,0.296498,0.505084,0.505084,0.505084,0.505084,0.948457
-47.3192,0.679142,0.600448,3,7,0,0.359367,0.995414,1.48609,0.132135,3.36051,0.261002,0.132811,0.278058,0.359367,0.359367,0.359367,0.359367,0.261002,0.232233,0.232233,0.410534,0.410534,0.410534,0.410534,0.965282
-48.8504,0.878432,0.600448,2,3,0,0.374727,1.56703,3.12481,0.122457,4.70073,0.505011,0.0781919,0.358259,0.374727,0.374727,0.374727,0.374727,0.505011,0.217229,0.217229,0.387269,0.387269,0.387269,0.387269,0.990911
-46.9617,0.970362,0.600448,3,7,0,0.363249,1.71602,1.93145,0.192788,2.59725,0.419796,0.0653049,0.3106,0.363249,0.363249,0.363249,0.363249,0.419796,0.319942,0.319942,0.537521,0.537521,0.537521,0.537521,0.925522
-47.4124,0.904005,0.600448,2,3,0,0.366433,1.20643,4.05065,0.14543,1.74387,0.37549,0.10966,0.360053,0.366433,0.366433,0.366433,0.366433,0.37549,0.252379,0.252379,0.441063,0.441063,0.441063,0.441063,0.825158
-47.1475,1,0.600448,2,3,0,0.333696,1.10122,4.34778,0.152906,1.96993,0.336752,0.110943,0.329379,0.333696,0.333696,0.333696,0.333696,0.336752,0.263474,0.263474,0.45753,0.45753,0.45753,0.45753,0.860533
-46.883,0.999375,0.600448,3,7,0,0.540031,2.23496,0.779254,0.152472,2.30389,0.271885,0.0577814,0.292293,0.540031,0.540031,0.540031,0.540031,0.271885,0.262835,0.262835,0.456588,0.456588,0.456588,0.456588,0.900131
-46.108,0.799161,0.600448,3,7,0,0.424762,1.65601,1.45928,0.162104,2.41203,0.148366,0.0810865,0.326046,0.424762,0.424762,0.424762,0.424762,0.148366,0.2769,0.2769,0.477127,0.477127,0.477127,0.477127,0.910367
-44.8789,1,0.600448,2,3,0,0.421097,1.41647,1.65909,0.165152,2.43887,0.371478,0.102145,0.340957,0.421097,0.421097,0.421097,0.421097,0.371478,0.281294,0.281294,0.483462,0.483462,0.483462,0.483462,0.912741
-45.8601,0.777609,0.600448,3,7,0,0.365074,1.54426,1.5307,0.172343,2.09997,0.277455,0.0779321,0.286078,0.365074,0.365074,0.365074,0.365074,0.277455,0.291557,0.291557,0.498108,0.498108,0.498108,0.498108,0.87754
-46.2697,0.964448,0.600448,3,7,0,0.351136,1.31811,1.82078,0.155364,4.28301,0.316133,0.0939779,0.294288,0.351136,0.351136,0.351136,0.351136,0.316133,0.267087,0.267087,0.462838,0.462838,0.462838,0.462838,0.986199
-46.2697,0.407774,0.600448,2,3,0,0.351136,1.31811,1.82078,0.155364,4.28301,0.316133,0.0939779,0.294288,0.351136,0.351136,0.351136,0.351136,0.316133,0.267087,0.267087,0.462838,0.462838,0.462838,0.462838,0.986199
-45.4283,0.920675,0.600448,3,7,0,0.369609,1.44432,3.23017,0.153077,3.66387,0.390385,0.087193,0.354991,0.369609,0.369609,0.369609,0.369609,0.390385,0.263726,0.263726,0.457901,0.457901,0.457901,0.457901,0.974367
-46.4812,0.95216,0.600448,3,7,0,0.375275,0.828204,2.17725,0.170853,1.84546,0.269127,0.163933,0.332737,0.375275,0.375275,0.375275,0.375275,0.269127,0.289443,0.289443,0.495109,0.495109,0.495109,0.495109,0.842047
-47.7138,0.411214,0.600448,2,3,0,0.356398,1.63872,2.80928,0.189442,2.27684,0.603488,0.069223,0.334926,0.356398,0.356398,0.356398,0.356398,0.603488,0.315374,0.315374,0.531288,0.531288,0.531288,0.531288,0.897393
-46.7987,0.997624,0.600448,3,7,0,0.37342,1.84123,3.20572,0.188046,2.41117,0.463785,0.0592329,0.358286,0.37342,0.37342,0.37342,0.37342,0.463785,0.313461,0.313461,0.528664,0.528664,0.528664,0.528664,0.91029
-47.0401,0.876206,0.600448,3,7,0,0.360202,2.12911,1.8672,0.180601,2.44706,0.411753,0.0428434,0.304531,0.360202,0.360202,0.360202,0.360202,0.411753,0.303162,0.303162,0.514416,0.514416,0.514416,0.514416,0.913452
-48.6558,0.971738,0.600448,3,7,0,0.382917,0.7437,2.01659,0.128696,3.23706,0.382636,0.182021,0.331948,0.382917,0.382917,0.382917,0.382917,0.382636,0.226934,0.226934,0.40237,0.40237,0.40237,0.40237,0.960721
-47.2996,1,0.600448,3,7,0,0.347776,0.946017,3.07898,0.194279,2.08106,0.392819,0.135036,0.331776,0.347776,0.347776,0.347776,0.347776,0.392819,0.321966,0.321966,0.540269,0.540269,0.540269,0.540269,0.875202
-47.4624,0.874738,0.600448,2,3,0,0.351347,1.04611,2.34457,0.160412,1.41023,0.428401,0.123429,0.317657,0.351347,0.351347,0.351347,0.351347,0.428401,0.274449,0.274449,0.473575,0.473575,0.473575,0.473575,0.755912
-47.2318,1,0.600448,3,7,0,0.414279,2.28112,2.92397,0.168002,4.77029,0.27558,0.0423268,0.392024,0.414279,0.414279,0.414279,0.414279,0.27558,0.285379,0.285379,0.489318,0.489318,0.489318,0.489318,0.991522
-46.0047,0.96261,0.600448,3,7,0,0.430088,1.54254,2.15693,0.138533,2.37292,0.326863,0.0919688,0.380336,0.430088,0.430088,0.430088,0.430088,0.326863,0.241995,0.241995,0.425428,0.425428,0.425428,0.425428,0.906792
-47.0167,0.982411,0.600448,3,7,0,0.371371,1.31738,1.47787,0.157049,5.45173,0.283798,0.0994666,0.286653,0.371371,0.371371,0.371371,0.371371,0.283798,0.269552,0.269552,0.466446,0.466446,0.466446,0.466446,0.995711
-46.8345,1,0.600448,3,7,0,0.40473,1.7013,4.38647,0.160404,1.79213,0.384707,0.0738411,0.399693,0.40473,0.40473,0.40473,0.40473,0.384707,0.274437,0.274437,0.473558,0.473558,0.473558,0.473558,0.833395
-48.068,0.880076,0.600448,3,7,0,0.365507,1.95814,0.956113,0.159852,2.80082,0.374554,0.0515806,0.225012,0.365507,0.365507,0.365507,0.365507,0.374554,0.273636,0.273636,0.472396,0.472396,0.472396,0.472396,0.93924
-47.0139,0.995641,0.600448,3,7,0,0.484537,1.68496,1.04448,0.134661,2.98389,0.388279,0.0898581,0.31404,0.484537,0.484537,0.484537,0.484537,0.388279,0.236102,0.236102,0.41646,0.41646,0.41646,0.41646,0.949404
-46.3595,0.947759,0.600448,3,7,0,0.355754,1.2004,3.95055,0.179428,2.64326,0.360964,0.107108,0.348908,0.355754,0.355754,0.355754,0.355754,0.360964,0.301524,0.301524,0.512132,0.512132,0.512132,0.512132,0.928871
-48.3097,0.819091,0.600448,2,3,0,0.391649,0.832568,3.00465,0.163768,1.94744,0.146976,0.17034,0.37224,0.391649,0.391649,0.391649,0.391649,0.146976,0.279302,0.279302,0.480595,0.480595,0.480595,0.480595,0.857361
-47.8924,0.930704,0.600448,2,3,0,0.352458,0.957716,2.82913,0.15265,1.60976,0.202856,0.135262,0.33164,0.352458,0.352458,0.352458,0.352458,0.202856,0.263097,0.263097,0.456974,0.456974,0.456974,0.456974,0.800064
-47.4394,1,0.600448,1,1,0,0.3584,0.977502,2.74863,0.154025,1.75616,0.185423,0.134848,0.335457,0.3584,0.3584,0.3584,0.3584,0.185423,0.265121,0.265121,0.459953,0.459953,0.459953,0.459953,0.827293
-46.41,0.954818,0.600448,3,7,0,0.40749,1.70965,2.19396,0.197317,2.36257,0.369181,0.0737272,0.362065,0.40749,0.40749,0.40749,0.40749,0.369181,0.326073,0.326073,0.545823,0.545823,0.545823,0.545823,0.905822
-51.941,0.845629,0.600448,2,3,0,0.4294,2.58178,1.64421,0.185733,0.921547,0.220813,0.0324795,0.346454,0.4294,0.4294,0.4294,0.4294,0.220813,0.310277,0.310277,0.524282,0.524282,0.524282,0.524282,0.602097
-45.7984,1,0.600448,2,3,0,0.463221,2.3739,1.58985,0.168627,2.51298,0.261696,0.0431335,0.368744,0.463221,0.463221,0.463221,0.463221,0.261696,0.286272,0.286272,0.490592,0.490592,0.490592,0.490592,0.918973
-45.4657,0.896533,0.600448,3,7,0,0.456376,1.97598,1.24683,0.170048,2.80808,0.40441,0.063265,0.325206,0.456376,0.456376,0.456376,0.456376,0.40441,0.288297,0.288297,0.49348,0.49348,0.49348,0.49348,0.93968
-45.2563,0.968646,0.600448,3,7,0,0.376556,1.20443,2.25327,0.145179,2.30643,0.312804,0.112915,0.336997,0.376556,0.376556,0.376556,0.376556,0.312804,0.252004,0.252004,0.440503,0.440503,0.440503,0.440503,0.900384
-45.0796,0.853117,0.600448,2,3,0,0.368548,1.35201,1.60685,0.147941,2.65182,0.378658,0.0953508,0.294647,0.368548,0.368548,0.368548,0.368548,0.378658,0.256125,0.256125,0.44665,0.44665,0.44665,0.44665,0.929477
-46.259,0.801258,0.600448,3,7,0,0.43848,2.33598,1.55264,0.151558,4.1451,0.245188,0.042408,0.345658,0.43848,0.43848,0.43848,0.43848,0.245188,0.261487,0.261487,0.454599,0.454599,0.454599,0.454599,0.984158
-48.0445,0.881983,0.600448,2,3,0,0.481105,2.2496,0.824872,0.136606,4.43713,0.206779,0.0507283,0.270241,0.481105,0.481105,0.481105,0.481105,0.206779,0.239069,0.239069,0.420984,0.420984,0.420984,0.420984,0.98817
-47.459,0.988919,0.600448,3,7,0,0.47471,2.43634,1.39534,0.14058,1.85816,0.264294,0.0415279,0.3571,0.47471,0.47471,0.47471,0.47471,0.264294,0.245093,0.245093,0.430116,0.430116,0.430116,0.430116,0.844041
-46.3534,0.885668,0.600448,3,7,0,0.376428,1.45584,3.41511,0.170594,4.07014,0.434005,0.0877848,0.364054,0.376428,0.376428,0.376428,0.376428,0.434005,0.289075,0.289075,0.494585,0.494585,0.494585,0.494585,0.982925
-46.0083,0.797244,0.600448,3,7,0,0.387494,0.966373,2.16938,0.153406,2.17168,0.366922,0.147426,0.343223,0.387494,0.387494,0.387494,0.387494,0.366922,0.264212,0.264212,0.458615,0.458615,0.458615,0.458615,0.886015
-46.3143,0.922084,0.600448,3,7,0,0.447279,2.27978,1.99263,0.179874,2.99557,0.363406,0.0457597,0.386299,0.447279,0.447279,0.447279,0.447279,0.363406,0.302148,0.302148,0.513003,0.513003,0.513003,0.513003,0.949992
-45.9619,0.939369,0.600448,2,3,0,0.447165,2.34286,2.02124,0.148102,2.33949,0.26227,0.0429515,0.38792,0.447165,0.447165,0.447165,0.447165,0.26227,0.256365,0.256365,0.447006,0.447006,0.447006,0.447006,0.903623
-49.5623,0.574879,0.600448,3,5,0,0.421412,1.47395,1.39838,0.188759,7.05476,0.34489,0.0965115,0.317325,0.421412,0.421412,0.421412,0.421412,0.34489,0.31444,0.31444,0.530007,0.530007,0.530007,0.530007,0.999137
-49.2436,0.94519,0.600448,2,3,0,0.364271,1.49246,1.76843,0.15634,8.12711,0.482971,0.0818953,0.302126,0.364271,0.364271,0.364271,0.364271,0.482971,0.268517,0.268517,0.464932,0.464932,0.464932,0.464932,0.999705
-49.2655,0.989639,0.600448,3,7,0,0.371334,1.39893,3.03425,0.145188,8.59397,0.33169,0.0916676,0.353469,0.371334,0.371334,0.371334,0.371334,0.33169,0.252018,0.252018,0.440523,0.440523,0.440523,0.440523,0.999815
-46.272,0.992203,0.600448,3,7,0,0.423104,1.95348,4.10282,0.1574,2.7363,0.232058,0.0599877,0.416112,0.423104,0.423104,0.423104,0.423104,0.232058,0.270066,0.270066,0.467196,0.467196,0.467196,0.467196,0.93519
-46.0138,0.827703,0.600448,2,3,0,0.422304,1.8513,3.95321,0.162633,2.22036,0.268813,0.0663155,0.414199,0.422304,0.422304,0.422304,0.422304,0.268813,0.277665,0.277665,0.478233,0.478233,0.478233,0.478233,0.89143
-44.8477,0.997861,0.600448,2,3,0,0.373387,1.52797,1.7647,0.15238,2.64575,0.298833,0.0810158,0.309449,0.373387,0.373387,0.373387,0.373387,0.298833,0.2627,0.2627,0.456389,0.456389,0.456389,0.456389,0.929048
-47.2404,0.757071,0.600448,3,7,0,0.548266,2.49597,0.75877,0.160586,2.94191,0.283211,0.0451863,0.291545,0.548266,0.548266,0.548266,0.548266,0.283211,0.274702,0.274702,0.473942,0.473942,0.473942,0.473942,0.947235
-53.063,0.793042,0.600448,2,3,0,0.549905,2.44864,0.583986,0.135661,1.24318,0.216021,0.0475176,0.243239,0.549905,0.549905,0.549905,0.549905,0.216021,0.237629,0.237629,0.418791,0.418791,0.418791,0.418791,0.711535
-49.1705,1,0.600448,2,3,0,0.58272,2.2916,0.959636,0.1787,3.95795,0.247267,0.0589155,0.35952,0.58272,0.58272,0.58272,0.58272,0.247267,0.300507,0.300507,0.51071,0.51071,0.51071,0.51071,0.980898
-52.3113,0.939608,0.600448,3,7,0,0.666971,2.58271,0.386302,0.167061,1.3319,0.295826,0.0504021,0.213721,0.666971,0.666971,0.666971,0.666971,0.295826,0.284034,0.284034,0.487393,0.487393,0.487393,0.487393,0.736025
-45.8745,1,0.600448,4,15,0,0.378202,1.82813,2.34829,0.158259,4.56267,0.345094,0.0607823,0.342072,0.378202,0.378202,0.378202,0.378202,0.345094,0.271319,0.271319,0.469024,0.469024,0.469024,0.469024,0.989566
-45.8868,0.88822,0.600448,2,3,0,0.442019,1.4818,1.8024,0.150296,4.20249,0.234512,0.100439,0.369129,0.442019,0.442019,0.442019,0.442019,0.234512,0.25962,0.25962,0.451837,0.451837,0.451837,0.451837,0.985042
-46.9346,0.748148,0.600448,3,7,0,0.438504,2.03316,1.13206,0.183714,1.515,0.458994,0.0574093,0.297145,0.438504,0.438504,0.438504,0.438504,0.458994,0.307486,0.307486,0.520425,0.520425,0.520425,0.520425,0.780192
-48.5185,0.902395,0.600448,3,7,0,0.356396,1.32826,2.93492,0.138149,4.11863,0.66632,0.0944229,0.337459,0.356396,0.356396,0.356396,0.356396,0.66632,0.241413,0.241413,0.424545,0.424545,0.424545,0.424545,0.983733
-48.1494,0.992903,0.600448,3,7,0,0.398447,2.3148,3.62971,0.141381,4.2823,0.505001,0.0393609,0.387878,0.398447,0.398447,0.398447,0.398447,0.505001,0.2463,0.2463,0.431937,0.431937,0.431937,0.431937,0.986189
-46.0611,1,0.600448,3,7,0,0.39396,1.36281,2.62894,0.161327,3.79988,0.181921,0.10083,0.365534,0.39396,0.39396,0.39396,0.39396,0.181921,0.275776,0.275776,0.4755,0.4755,0.4755,0.4755,0.977627
-45.6321,0.949566,0.600448,2,3,0,0.372684,1.40607,1.97573,0.165127,3.25019,0.224139,0.0913461,0.321008,0.372684,0.372684,0.372684,0.372684,0.224139,0.281259,0.281259,0.483411,0.483411,0.483411,0.483411,0.961233
-47.6119,0.780189,0.600448,2,3,0,0.337033,1.42618,1.83945,0.174407,2.53468,0.24659,0.080964,0.283477,0.337033,0.337033,0.337033,0.337033,0.24659,0.294476,0.294476,0.502236,0.502236,0.502236,0.502236,0.920713
-46.3474,0.998828,0.600448,2,3,0,0.411673,1.34192,3.26867,0.176963,3.49482,0.253936,0.107588,0.396006,0.411673,0.411673,0.411673,0.411673,0.253936,0.298073,0.298073,0.507299,0.507299,0.507299,0.507299,0.969646
-49.6429,0.638116,0.600448,2,3,0,0.32747,0.999202,1.60057,0.178143,2.43887,0.19974,0.120566,0.261393,0.32747,0.32747,0.32747,0.32747,0.19974,0.299728,0.299728,0.50962,0.50962,0.50962,0.50962,0.912741
-52.3681,1,0.600448,3,7,0,0.388982,2.33538,4.51698,0.172261,2.43247,0.838829,0.0376432,0.384733,0.388982,0.388982,0.388982,0.388982,0.838829,0.291441,0.291441,0.497944,0.497944,0.497944,0.497944,0.91218
-48.4463,0.958006,0.600448,3,7,0,0.468034,2.02888,2.1064,0.172002,2.73056,0.611511,0.0615385,0.411086,0.468034,0.468034,0.468034,0.468034,0.611511,0.291074,0.291074,0.497424,0.497424,0.497424,0.497424,0.934817
-46.4364,0.992067,0.600448,2,3,0,0.390886,2.32686,1.88661,0.160179,3.47613,0.466511,0.0381513,0.331634,0.390886,0.390886,0.390886,0.390886,0.466511,0.274111,0.274111,0.473086,0.473086,0.473086,0.473086,0.969073
-46.4311,0.987766,0.600448,3,7,0,0.37893,1.34053,1.21068,0.182377,1.74758,0.43769,0.0991685,0.266011,0.37893,0.37893,0.37893,0.37893,0.43769,0.305633,0.305633,0.517854,0.517854,0.517854,0.517854,0.825805
-48.3124,0.887692,0.600448,2,3,0,0.39934,1.0182,0.992158,0.17941,1.44717,0.439466,0.144259,0.251274,0.39934,0.39934,0.39934,0.39934,0.439466,0.3015,0.3015,0.512098,0.512098,0.512098,0.512098,0.764765
-46.0844,1,0.600448,3,7,0,0.371509,1.74744,3.91284,0.155887,3.60595,0.288157,0.0647241,0.364085,0.371509,0.371509,0.371509,0.371509,0.288157,0.267852,0.267852,0.46396,0.46396,0.46396,0.46396,0.972838
-46.0844,0.845739,0.600448,2,3,0,0.371509,1.74744,3.91284,0.155887,3.60595,0.288157,0.0647241,0.364085,0.371509,0.371509,0.371509,0.371509,0.288157,0.267852,0.267852,0.46396,0.46396,0.46396,0.46396,0.972838
-47.4092,0.938479,0.600448,3,7,0,0.493789,1.84049,0.635766,0.136854,2.86956,0.305796,0.078384,0.232313,0.493789,0.493789,0.493789,0.493789,0.305796,0.239447,0.239447,0.421558,0.421558,0.421558,0.421558,0.943276
-48.4818,0.533964,0.600448,3,7,0,0.476607,1.88572,2.88629,0.182267,2.36849,0.143903,0.0723109,0.45002,0.476607,0.476607,0.476607,0.476607,0.143903,0.30548,0.30548,0.517642,0.517642,0.517642,0.517642,0.906378
-48.3072,0.920971,0.600448,3,7,0,0.365034,1.44709,1.36927,0.160411,2.99208,0.15301,0.0858755,0.272208,0.365034,0.365034,0.365034,0.365034,0.15301,0.274448,0.274448,0.473574,0.473574,0.473574,0.473574,0.949817
-46.2936,0.971285,0.600448,3,7,0,0.442592,1.92395,1.77754,0.181888,3.02176,0.444944,0.0646315,0.36777,0.442592,0.442592,0.442592,0.442592,0.444944,0.304953,0.304953,0.51691,0.51691,0.51691,0.51691,0.951285
-47.5473,0.823968,0.600448,3,7,0,0.388391,1.69635,1.65475,0.14888,6.97582,0.346027,0.0712124,0.314154,0.388391,0.388391,0.388391,0.388391,0.346027,0.257521,0.257521,0.448725,0.448725,0.448725,0.448725,0.999066
-47.2205,0.878298,0.600448,3,7,0,0.494408,2.08842,1.21616,0.170771,1.46986,0.320565,0.0612485,0.347882,0.494408,0.494408,0.494408,0.494408,0.320565,0.289326,0.289326,0.494942,0.494942,0.494942,0.494942,0.770043
-50.2815,0.866484,0.600448,2,3,0,0.484645,3.19677,0.638263,0.158422,2.08929,0.269251,0.0198192,0.228651,0.484645,0.484645,0.484645,0.484645,0.269251,0.271556,0.271556,0.469369,0.469369,0.469369,0.469369,0.876225
-47.9737,0.943954,0.600448,3,7,0,0.426232,1.2641,3.53541,0.171897,3.40481,0.467984,0.120408,0.413809,0.426232,0.426232,0.426232,0.426232,0.467984,0.290925,0.290925,0.497213,0.497213,0.497213,0.497213,0.966787
-49.7968,0.826191,0.600448,2,3,0,0.408903,1.67685,6.20479,0.187976,4.44557,0.313666,0.0764496,0.408077,0.408903,0.408903,0.408903,0.408903,0.313666,0.313365,0.313365,0.528532,0.528532,0.528532,0.528532,0.98827
-48.5912,1,0.600448,2,3,0,0.40561,1.75002,6.81546,0.163717,4.05436,0.351968,0.0704833,0.405165,0.40561,0.40561,0.40561,0.40561,0.351968,0.279229,0.279229,0.480489,0.480489,0.480489,0.480489,0.982653
-46.7813,0.98704,0.600448,2,3,0,0.402322,2.37751,2.49734,0.151142,3.26272,0.204638,0.0373279,0.369209,0.402322,0.402322,0.402322,0.402322,0.204638,0.260873,0.260873,0.453691,0.453691,0.453691,0.453691,0.961716
-47.1867,0.950399,0.600448,3,7,0,0.558634,1.99345,0.753822,0.160363,2.73954,0.298818,0.0760994,0.295761,0.558634,0.558634,0.558634,0.558634,0.298818,0.274378,0.274378,0.473473,0.473473,0.473473,0.473473,0.9354
-46.4176,0.948082,0.600448,4,15,0,0.359855,1.38449,4.65057,0.16478,3.09778,0.288676,0.0901267,0.356417,0.359855,0.359855,0.359855,0.359855,0.288676,0.28076,0.28076,0.482694,0.482694,0.482694,0.482694,0.954851
-45.7777,0.990825,0.600448,3,7,0,0.447141,1.54003,0.872074,0.154983,2.34364,0.265368,0.0958562,0.260199,0.447141,0.447141,0.447141,0.447141,0.265368,0.266528,0.266528,0.462019,0.462019,0.462019,0.462019,0.904022
-46.0261,0.940975,0.600448,3,7,0,0.397115,1.58463,2.11997,0.177099,3.23508,0.497762,0.0814177,0.349447,0.397115,0.397115,0.397115,0.397115,0.497762,0.298265,0.298265,0.507567,0.507567,0.507567,0.507567,0.960643
-45.9294,0.977221,0.600448,3,7,0,0.441106,1.504,1.90022,0.150034,2.3863,0.185987,0.0980311,0.375145,0.441106,0.441106,0.441106,0.441106,0.185987,0.259232,0.259232,0.451262,0.451262,0.451262,0.451262,0.90803
-48.8424,0.992094,0.600448,3,7,0,0.326259,0.661104,3.16735,0.162459,3.15946,0.612264,0.168441,0.312519,0.326259,0.326259,0.326259,0.326259,0.612264,0.277414,0.277414,0.477869,0.477869,0.477869,0.477869,0.957551
-48.9723,0.87264,0.600448,3,7,0,0.390976,2.43904,2.65755,0.17078,5.83841,0.288361,0.0341107,0.363561,0.390976,0.390976,0.390976,0.390976,0.288361,0.28934,0.28934,0.494962,0.494962,0.494962,0.494962,0.997087
-47.3946,0.962229,0.600448,3,7,0,0.376545,1.20651,2.6723,0.161464,1.33413,0.340665,0.112677,0.350528,0.376545,0.376545,0.376545,0.376545,0.340665,0.275974,0.275974,0.475786,0.475786,0.475786,0.475786,0.736612
-47.9933,0.984229,0.600448,3,7,0,0.380258,0.983812,2.26052,0.159494,4.97268,0.536763,0.142172,0.340598,0.380258,0.380258,0.380258,0.380258,0.536763,0.273116,0.273116,0.47164,0.47164,0.47164,0.47164,0.993075
